MEF,MEF_STAT_11,MEF_STAT_4,DISPOSITIF_FORMATION,LIBELLE_LONG,BOP,FORFAIT JOURNALIER,PLAFOND MAX
2412233221,23210022332,2321,241,1CAP2 DOREUR A LA FEUILLE ORNEMANISTE,MENJ,10,350
2412344521,23210023445,2321,241,1CAP2  EBENISTE,MENJ,10,350
2412235321,23210022353,2321,241,1CAP2 EMAILLEUR D'ART SUR METAUX,MENJ,10,350
2413110721,23210031107,2321,241,1CAP2 EMBALLEUR PROFESSIONNEL,MENJ,10,350
2412343321,23210023433,2321,241,1CAP2 ENCADREUR,MENJ,10,350
2412543621,23210025436,2321,241,1CAP2  FERRONNIER D'ART,MENJ,10,350
2412431521,23210024315,2321,241,1CAP2  FOURRURE,MENJ,10,350
2412220121,23210022201,2321,241,1CAP2 INDUSTRIES CHIMIQUES,MENJ,10,350
2412510821,23210025108,2321,241,1CAP2 INSTRUMTS COUPANTS   DE CHIRURGIE,MENJ,10,350
2412234321,23210022343,2321,241,1CAP2 LAPIDAIRE OP_B : PIERRES DE COUL.,MENJ,10,350
2412522121,23210025221,2321,241,1CAP2  MAINT.MATERIELS OPT.A AGRICOLES,MENJ,10,350
2412522221,23210025222,2321,241,1CAP2  MAINT.MATERIELS OPT.B CONS.MANUT.,MENJ,10,350
2412522321,23210025223,2321,241,1CAP2  MAINT.MATERIELS OPT.C ESP. VERTS,MENJ,10,350
2412322121,23210023221,2321,241,1CAP2  MARBRIER BATIMENT ET DECORATION,MENJ,10,350
2412130521,23210021305,2321,241,1CAP2 MAREYAGE,MENJ,10,350
2412260921,23210022609,2321,241,1CAP2 SCIERIES OP_B: AFFUTEUR SCIAGE,MENJ,10,350
2412341121,23210023411,2321,241,1CAP2 MENUISIER EN SIEGES,MENJ,10,350
2412236021,23210022360,2321,241,1CAP2  METIERS DE LA FONDERIE,MENJ,10,350
2413222021,23210032220,2321,241,1CAP2 METIERS DE LA GRAVURE : ORNEMENT.,MENJ,10,350
2413222121,23210032221,2321,241,1CAP2 METIERS DE LA GRAVURE : IMPRESS.,MENJ,10,350
2413222221,23210032222,2321,241,1CAP2 METIERS DE LA GRAVURE : MODELE,MENJ,10,350
2413222321,23210032223,2321,241,1CAP2 MET.GRAVURE :MARQUAGE POINCONNAGE,MENJ,10,350
2412424221,23210024242,2321,241,1CAP2  METIERS MODE CHAPELIER-MODISTE,MENJ,10,350
2412424021,23210024240,2321,241,1CAP2  METIERS DE LA MODE-VeTEMENT FLOU,MENJ,10,350
2412424121,23210024241,2321,241,1CAP2  METIERS DE LA MODE- VeT. TAILLEUR,MENJ,10,350
2412552121,23210025521,2321,241,1CAP2  METIERS ENSEIGNE SIGNALETIQUE,MENJ,10,350
2412242021,23210022420,2321,241,1CAP2 MODELES ET MOULES CERAMIQUES,MENJ,10,350
2412300521,23210023005,2321,241,1CAP2  MONTEUR STRUCTURES MOBILES,MENJ,10,350
2412332421,23210023324,2321,241,1CAP2  MONTEUR INSTALLATIONS SANITAIRES,MENJ,10,350
2412232421,23210022324,2321,241,1CAP2 MOULEUR NOYAUTEUR: CUIVRE BRONZE,MENJ,10,350
2413112221,23210031122,2321,241,1CAP2  OPERATEUR/OPERATRICE LOGISTIQUE,MENJ,10,350
2412234021,23210022340,2321,241,1CAP2 ORFEVRE OP_A : MONTEUR ORFEVRERIE,MENJ,10,350
2412234121,23210022341,2321,241,1CAP2 ORFEVRE OP_B : TOURN.REPOUSSEUR,MENJ,10,350
2412234221,23210022342,2321,241,1CAP2 ORFEVRE OP_C : POLISSEUR AVIVEUR,MENJ,10,350
2412235421,23210022354,2321,241,1CAP2 ORFEVRE OP_D : PLANEUR EN ORFEVR.,MENJ,10,350
2412512621,23210025126,2321,241,1CAP2 OUTILLAGES A DECOUPER ET EMBOUTIR,MENJ,10,350
2413122121,23210031221,2321,241,1CAP2  POISSONNIER ECAILLER,MENJ,10,350
2412412521,23210024125,2321,241,1CAP2 RENTRAYEUR OP_A : TAPIS,MENJ,10,350
2412412621,23210024126,2321,241,1CAP2 RENTRAYEUR OP_B : TAPISSERIES,MENJ,10,350
2412431821,23210024318,2321,241,1CAP2  SELLERIE GENERALE,MENJ,10,350
2412432121,23210024321,2321,241,1CAP2  SELLIER HARNACHEUR,MENJ,10,350
2413222521,23210032225,2321,241,1CAP2  SERIGRAPHIE INDUSTRIELLE,MENJ,10,350
2413222721,23210032227,2321,241,1CAP2  SIGNALETIQUE ET DECORS GRAPHIQUES,MENJ,10,350
2412331121,23210023311,2321,241,1CAP2 STAFFEUR ORNEMANISTE,MENJ,10,350
2412322021,23210023220,2321,241,1CAP2  TAILLEUR DE PIERRE,MENJ,10,350
2412423921,23210024239,2321,241,1CAP2  TAPISSIER-E AMEUBLEMENT EN DECOR,MENJ,10,350
2412423821,23210024238,2321,241,1CAP2  TAPISSIER-E AMEUBLEMENT EN SIEGE,MENJ,10,350
2412242121,23210022421,2321,241,1CAP2 TOURNAGE EN CERAMIQUE,MENJ,10,350
2412322222,23220023222,2322,241,2CAP2  CONSTRUCTEUR OUVRAGES BETON ARME,MENJ,15,525
2412343821,23210023438,2321,241,1CAP2  VANNERIE,MENJ,10,350
2412431921,23210024319,2321,241,1CAP2  VETEMENT DE PEAU,MENJ,10,350
2412344522,23220023445,2322,241,2CAP2  EBENISTE,MENJ,15,525
2413110722,23220031107,2322,241,2CAP2 EMBALLEUR PROFESSIONNEL,MENJ,15,525
2412343322,23220023433,2322,241,2CAP2 ENCADREUR,MENJ,15,525
2412543622,23220025436,2322,241,2CAP2  FERRONNIER D'ART,MENJ,15,525
2412220122,23220022201,2322,241,2CAP2 INDUSTRIES CHIMIQUES,MENJ,15,525
2412522222,23220025222,2322,241,2CAP2  MAINT.MATERIELS OPT.B CONS.MANUT.,MENJ,15,525
2412522322,23220025223,2322,241,2CAP2  MAINT.MATERIELS OPT.C ESP. VERTS,MENJ,15,525
2412322122,23220023221,2322,241,2CAP2  MARBRIER BATIMENT ET DECORATION,MENJ,15,525
2413222222,23220032222,2322,241,2CAP2 METIERS DE LA GRAVURE : MODELE,MENJ,15,525
2413350122,23220033501,2322,241,2CAP2 METIERS DU FOOTBALL,MENJ,15,525
2412332422,23220023324,2322,241,2CAP2  MONTEUR INSTALLATIONS SANITAIRES,MENJ,15,525
2412342722,23220023427,2322,241,2CAP2 OUVRIER ARCHETIER,MENJ,15,525
2413222722,23220032227,2322,241,2CAP2  SIGNALETIQUE ET DECORS GRAPHIQUES,MENJ,15,525
2412331122,23220023311,2322,241,2CAP2 STAFFEUR ORNEMANISTE,MENJ,15,525
2413310722,23220033107,2322,241,2CAP2 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,MENJ,15,525
2413222522,23220032225,2322,241,2CAP2  SERIGRAPHIE INDUSTRIELLE,MENJ,15,525
2412200621,23210022006,2321,241,1CAP2  VALORIS.MAT.   PROPR.ESP.URB.,MENJ,10,350
2412200622,23220022006,2322,241,2CAP2  VALORIS.MAT.   PROPR.ESP.URB.,MENJ,15,525
2413122422,23220031224,2322,241,2CAP2  EQUIPIER POLYVALENT DU COMMERCE,MENJ,15,525
2413122421,23210031224,2321,241,1CAP2  EQUIPIER POLYVALENT DU COMMERCE,MENJ,10,350
2412300621,23210023006,2321,241,1CAP2  INTERVENT. MAINTENANCE.TECHN.BAT.,MENJ,10,350
2413310622,23220033106,2322,241,2CAP2 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,MENJ,15,525
2413310721,23210033107,2321,241,1CAP2 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,MENJ,10,350
2412234922,23220022349,2322,241,2CAP2 BRONZIER OP_A: MONTEUR EN BRONZE,MENJ,15,525
2412343122,23220023431,2322,241,2CAP2 ARTS BOIS OP_B: TOURNEUR,MENJ,15,525
2412343022,23220023430,2322,241,2CAP2 ARTS BOIS OP_A: SCULPTEUR ORNEMA.,MENJ,15,525
2412100221,23210021002,2321,241,1CAP2 DEVELPT: GEST.PTE EXPL.RURAL -TOM,MENJ,10,350
2412513022,23220025130,2322,241,2CAP2 DEVELPT: FABRIC.ENTRET.MECA. -TOM,MENJ,15,525
2412500121,23210025001,2321,241,1CAP2 CERTIF.APTITUDE AU DEVELOPT -TOM,MENJ,10,350
2412500122,23220025001,2322,241,2CAP2 CERTIF.APTITUDE AU DEVELOPT -TOM,MENJ,15,525
2412321221,23210023212,2321,241,1CAP2 DEVELPT: CONST.ENTRET.BATIMT -TOM,MENJ,10,350
2412130321,23210021303,2321,241,1CAP2 DEVELPT: GEST. MILIEU MARIN -TOM,MENJ,10,350
2412130322,23220021303,2322,241,2CAP2 DEVELPT: GEST. MILIEU MARIN -TOM,MENJ,15,525
2412100222,23220021002,2322,241,2CAP2 DEVELPT: GEST.PTE EXPL.RURAL -TOM,MENJ,15,525
2412413022,23220024130,2322,241,2CAP2  ARTS DE LA DENTELLE OPT. FUSEAUx,MENJ,15,525
2413231022,23220032310,2322,241,2CAP2  ASS.TECH.INSTR.MUSIQ. : ACCORDEON,MENJ,15,525
2412214521,23210022145,2321,241,1CAP2  CHOCOLATERIE-CONFISERIE,MENJ,10,350
2412513021,23210025130,2321,241,1CAP2 DEVELPT: FABRIC.ENTRET.MECA. -TOM,MENJ,10,350
2412321222,23220023212,2322,241,2CAP2 DEVELPT: CONST.ENTRET.BATIMT -TOM,MENJ,15,525
2413122222,23220031222,2322,241,2CAP2  PRIMEUR,MENJ,15,525
2413440422,23220034404,2322,241,2CAP2  GARDIEN D'IMMEUBLE,MENJ,15,525
2413112321,23210031123,2321,241,1CAP2  OPER.SERV. RELAT.CLIENT LIVRAISON,MENJ,10,350
2413112322,23220031123,2322,241,2CAP2  OPER.SERV. RELAT.CLIENT LIVRAISON,MENJ,15,525
2412530522,23220025305,2322,241,2CAP2  AERONAUTIQUE OPTION AVIONIQUE,MENJ,15,525
2412213822,23220022138,2322,241,2CAP2  GLACIER-FABRICANT,MENJ,15,525
2412431522,23220024315,2322,241,2CAP2  FOURRURE,MENJ,15,525
2413440522,23220034405,2322,241,2CAP2  AGENT DE SECURITE,MENJ,15,525
2412312221,23210023122,2321,241,1CAP2  CONSTR. ROUT. ET AMENAGT URB.,MENJ,10,350
2412344722,23220023447,2322,241,2CAP2  MENUISIER FABRICANT,MENJ,15,525
2412236122,23220022361,2322,241,2CAP2  ART TEC. BIJ. JOAILL.OP.BIJ.JOAIL,MENJ,15,525
2412431622,23220024316,2322,241,2CAP2  CHAUSSURE,MENJ,15,525
2413400222,23220034002,2322,241,2CAP2  AGT PREVENTION MEDIATION,MENJ,15,525
2412312222,23220023122,2322,241,2CAP2  CONSTR. ROUT. ET AMENAGT URB.,MENJ,15,525
2413111822,23220031118,2322,241,2CAP2  CONDUCTEUR LIVREUR MARCHANDISES,MENJ,15,525
2412243022,23220022430,2322,241,2CAP2  SOUFFL.VERRE : VERRERIE SCIENT.,MENJ,15,525
2412242922,23220022429,2322,241,2CAP2  SOUFFLEUR VERRE : ENS.LUMINEUSE,MENJ,15,525
2412344922,23220023449,2322,241,2CAP2  MENUISIER INSTALLATEUR,MENJ,15,525
2412312321,23210023123,2321,241,1CAP2  COND.ENGINS TVX PUBLICS CARRIERES,MENJ,10,350
2412312322,23220023123,2322,241,2CAP2  COND.ENGINS TVX PUBLICS CARRIERES,MENJ,15,525
2413361721,23210033617,2321,241,1CAP2  TAXIDERMISTE,MENJ,10,350
2413361722,23220033617,2322,241,2CAP2  TAXIDERMISTE,MENJ,15,525
2412312421,23210023124,2321,241,1CAP2  CONSTR. RESEAUX CANALISATIONS TP,MENJ,10,350
2412312422,23220023124,2322,241,2CAP2  CONSTR. RESEAUX CANALISATIONS TP,MENJ,15,525
2412431922,23220024319,2322,241,2CAP2  VETEMENT DE PEAU,MENJ,15,525
2412311922,23220023119,2322,241,2CAP2  CONSTR. RESEAUX CANALISATIONS TP,MENJ,15,525
2412236321,23210022363,2321,241,1CAP2  ART TEC BIJ.JOAILL.OP.POLIS.FINI.,MENJ,10,350
2412271521,23210022715,2321,241,1CAP2  MONTEUR INSTALLATIONS THERMIQUES,MENJ,10,350
2413230822,23220032308,2322,241,2CAP2 ACCORDEUR DE PIANOS,MENJ,15,525
2413230722,23220032307,2322,241,2CAP2 ACCESSOIRISTE REALISATEUR,MENJ,15,525
2412530722,23220025307,2322,241,2CAP2  AERONAUTIQUE OPTION STRUCTURES,MENJ,15,525
2412530622,23220025306,2322,241,2CAP2  AERONAUTIQUE OPTION SYSTEMES,MENJ,15,525
2412513622,23220025136,2322,241,2CAP2  ARMURERIE (FABRICAT. ET REPARAT.),MENJ,15,525
2412513322,23220025133,2322,241,2CAP2  AGENT VERIF. APPAR. EXTINCTEURS,MENJ,15,525
2412423122,23220024231,2322,241,2CAP2 ARTS DU TAPIS ET TAPISS.DE LISSE,MENJ,15,525
2412242822,23220022428,2322,241,2CAP2  ARTS DU VERRE ET DU CRISTAL,MENJ,15,525
2412236322,23220022363,2322,241,2CAP2  ART TEC BIJ.JOAILL.OP.POLIS.FINI.,MENJ,15,525
2412236222,23220022362,2322,241,2CAP2  ART TEC BIJ.JOAILL.OP.BIJ.SERTIS.,MENJ,15,525
2413231122,23220032311,2322,241,2CAP2  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,MENJ,15,525
2412242522,23220022425,2322,241,2CAP2 ARTS   TECH.VERRE: VITRAILLISTE,MENJ,15,525
2412513722,23220025137,2322,241,2CAP2  HORLOGERIE,MENJ,15,525
2412432022,23220024320,2322,241,2CAP2  CORDONNERIE MULTISERVICE,MENJ,15,525
2412344322,23220023443,2322,241,2CAP2  CONDUCTEUR-OPERATEUR DE SCIERIE,MENJ,15,525
2412342022,23220023420,2322,241,2CAP2 CANNAGE ET PAILLAGE AMEUBLEMENT,MENJ,15,525
2412242222,23220022422,2322,241,2CAP2 DECORATION EN CERAMIQUE,MENJ,15,525
2412235322,23220022353,2322,241,2CAP2 EMAILLEUR D'ART SUR METAUX,MENJ,15,525
2412235122,23220022351,2322,241,2CAP2 BRONZIER OP_C: TOURNEUR SUR BRONZ,MENJ,15,525
2412235022,23220022350,2322,241,2CAP2 BRONZIER OP_B: CISELEUR SUR BRONZ,MENJ,15,525
2412233222,23220022332,2322,241,2CAP2 DOREUR A LA FEUILLE ORNEMANISTE,MENJ,15,525
2412213722,23220022137,2322,241,2CAP2  BOULANGER,MENJ,15,525
2412010122,23220020101,2322,241,2CAP2  CONDUCT. INSTALLATIONS PRODUCTION,MENJ,15,525
2413222122,23220032221,2322,241,2CAP2 METIERS DE LA GRAVURE : IMPRESS.,MENJ,15,525
2412200222,23220022002,2322,241,2CAP2 EMPLOYE TECHNIQUE DE LABORATOIRE,MENJ,15,525
2412510822,23220025108,2322,241,2CAP2 INSTRUMTS COUPANTS   DE CHIRURGIE,MENJ,15,525
2412424222,23220024242,2322,241,2CAP2  METIERS MODE CHAPELIER-MODISTE,MENJ,15,525
2412424122,23220024241,2322,241,2CAP2  METIERS DE LA MODE- VeT. TAILLEUR,MENJ,15,525
2412424022,23220024240,2322,241,2CAP2  METIERS DE LA MODE-VeTEMENT FLOU,MENJ,15,525
2412341122,23220023411,2322,241,2CAP2 MENUISIER EN SIEGES,MENJ,15,525
2412260922,23220022609,2322,241,2CAP2 SCIERIES OP_B: AFFUTEUR SCIAGE,MENJ,15,525
2412236022,23220022360,2322,241,2CAP2  METIERS DE LA FONDERIE,MENJ,15,525
2412234322,23220022343,2322,241,2CAP2 LAPIDAIRE OP_B : PIERRES DE COUL.,MENJ,15,525
2412233922,23220022339,2322,241,2CAP2 LAPIDAIRE OP_A : DIAMANT,MENJ,15,525
2413112222,23220031122,2322,241,2CAP2  OPERATEUR/OPERATRICE LOGISTIQUE,MENJ,15,525
2412322521,23210023225,2321,241,1CAP2  CONSTRUCTEUR OUVRAGES BETON ARME,MENJ,10,350
2412512622,23220025126,2322,241,2CAP2 OUTILLAGES A DECOUPER ET EMBOUTIR,MENJ,15,525
2412432122,23220024321,2322,241,2CAP2  SELLIER HARNACHEUR,MENJ,15,525
2412412622,23220024126,2322,241,2CAP2 RENTRAYEUR OP_B : TAPISSERIES,MENJ,15,525
2412412522,23220024125,2322,241,2CAP2 RENTRAYEUR OP_A : TAPIS,MENJ,15,525
2412300522,23220023005,2322,241,2CAP2  MONTEUR STRUCTURES MOBILES,MENJ,15,525
2412242022,23220022420,2322,241,2CAP2 MODELES ET MOULES CERAMIQUES,MENJ,15,525
2412235422,23220022354,2322,241,2CAP2 ORFEVRE OP_D : PLANEUR EN ORFEVR.,MENJ,15,525
2412234222,23220022342,2322,241,2CAP2 ORFEVRE OP_C : POLISSEUR AVIVEUR,MENJ,15,525
2412234122,23220022341,2322,241,2CAP2 ORFEVRE OP_B : TOURN.REPOUSSEUR,MENJ,15,525
2412234022,23220022340,2322,241,2CAP2 ORFEVRE OP_A : MONTEUR ORFEVRERIE,MENJ,15,525
2412232422,23220022324,2322,241,2CAP2 MOULEUR NOYAUTEUR: CUIVRE BRONZE,MENJ,15,525
2412423922,23220024239,2322,241,2CAP2  TAPISSIER-E AMEUBLEMENT EN DECOR,MENJ,15,525
2412423822,23220024238,2322,241,2CAP2  TAPISSIER-E AMEUBLEMENT EN SIEGE,MENJ,15,525
2412343822,23220023438,2322,241,2CAP2  VANNERIE,MENJ,15,525
2412322022,23220023220,2322,241,2CAP2  TAILLEUR DE PIERRE,MENJ,15,525
2412242122,23220022421,2322,241,2CAP2 TOURNAGE EN CERAMIQUE,MENJ,15,525
2412400821,23210024008,2321,241,1CAP2  MET.ENT.TEXT. OP.B  PRESSING,MENJ,10,350
2412400822,23220024008,2322,241,2CAP2  MET.ENT.TEXT. OP.B  PRESSING,MENJ,15,525
2412400721,23210024007,2321,241,1CAP2  MET.ENT.TEXT. OP.A  BLANCHISSERIE,MENJ,10,350
2412400722,23220024007,2322,241,2CAP2  MET.ENT.TEXT. OP.A  BLANCHISSERIE,MENJ,15,525
2412322522,23220023225,2322,241,2CAP2  CONSTRUCTEUR OUVRAGES BETON ARME,MENJ,15,525
2412322321,23210023223,2321,241,1CAP2  COUVREUR,MENJ,10,350
2412322322,23220023223,2322,241,2CAP2  COUVREUR,MENJ,15,525
2412322421,23210023224,2321,241,1CAP2  MACON,MENJ,10,350
2412322422,23220023224,2322,241,2CAP2  MACON,MENJ,15,525
2412312022,23220023120,2322,241,2CAP2  CONSTR. ROUT. ET  AMENAGT URB.,MENJ,15,525
2412344621,23210023446,2321,241,1CAP2  CHARPENTIER BOIS,MENJ,10,350
2412300622,23220023006,2322,241,2CAP2  INTERVENT. MAINTENANCE.TECHN.BAT.,MENJ,15,525
2412200522,23220022005,2322,241,2CAP2  PROPR.ENVIR.URBAIN-COLLEC.RECYCL,MENJ,15,525
2413320521,23210033205,2321,241,1CAP2  ACCOMPAG. EDUCATIF PETITE ENFANCE,MENJ,10,350
2412543921,23210025439,2321,241,1CAP2  METALLIER,MENJ,10,350
2412543922,23220025439,2322,241,2CAP2  METALLIER,MENJ,15,525
2412344622,23220023446,2322,241,2CAP2  CHARPENTIER BOIS,MENJ,15,525
2412345021,23210023450,2321,241,1CAP2  ASSISTANT LUTHIER DU QUATUOR,MENJ,10,350
2412345022,23220023450,2322,241,2CAP2  ASSISTANT LUTHIER DU QUATUOR,MENJ,15,525
2412522521,23210025225,2321,241,1CAP2  MAINT.VEHIC.OPT.VEHIC.LEGERS,MENJ,10,350
2412522522,23220025225,2322,241,2CAP2  MAINT.VEHIC.OPT.VEHIC.LEGERS,MENJ,15,525
2412522621,23210025226,2321,241,1CAP2  MAINT.VEHIC.OPT.VEHIC.TRANSP.ROUT,MENJ,10,350
2412522622,23220025226,2322,241,2CAP2  MAINT.VEHIC.OPT.VEHIC.TRANSP.ROUT,MENJ,15,525
2413300221,23210033002,2321,241,1CAP2  AGENT ACCOMPAGNANT AU GRAND AGE,MENJ,10,350
2413112422,23220031124,2322,241,2CAP2  COND.AGENT D'ACC. AUTOBUS AUTOCAR,MENJ,15,525
2412214321,23210022143,2321,241,1CAP2  BOUCHER,MENJ,10,350
2412214322,23220022143,2322,241,2CAP2  BOUCHER,MENJ,15,525
2413112421,23210031124,2321,241,1CAP2  COND.AGENT D'ACC. AUTOBUS AUTOCAR,MENJ,10,350
2412312122,23220023121,2322,241,2CAP2  COND.ENGINS TVX PUBLICS CARRIERES,MENJ,15,525
2412332921,23210023329,2321,241,1CAP2  MENUISIER ALUMINIUM-VERRE,MENJ,10,350
2412544021,23210025440,2321,241,1CAP2  CARROSSIER AUTOMOBILE,MENJ,10,350
2412544022,23220025440,2322,241,2CAP2  CARROSSIER AUTOMOBILE,MENJ,15,525
2413300222,23220033002,2322,241,2CAP2  AGENT ACCOMPAGNANT AU GRAND AGE,MENJ,15,525
2412332822,23220023328,2322,241,2CAP2  ETANCHEUR BATIMENT ET TVX PUBLICS,MENJ,15,525
2412332922,23220023329,2322,241,2CAP2  MENUISIER ALUMINIUM-VERRE,MENJ,15,525
2412332821,23210023328,2321,241,1CAP2  ETANCHEUR BATIMENT ET TVX PUBLICS,MENJ,10,350
2412544121,23210025441,2321,241,1CAP2  PEINTRE AUTOMOBILE,MENJ,10,350
2412544122,23220025441,2322,241,2CAP2  PEINTRE AUTOMOBILE,MENJ,15,525
2412513822,23220025138,2322,241,2CAP2  TRANSP.CABLES REMONTEES MECANIQ.,MENJ,15,525
2412513821,23210025138,2321,241,1CAP2  TRANSP.CABLES REMONTEES MECANIQ.,MENJ,10,350
2413430722,23220034307,2322,241,2CAP2  AGENT DE PROPRETE ET D'HYGIENE,MENJ,15,525
2413430122,23220034301,2322,241,2CAP2 AGENT DE LA QUALITE DE L'EAU,MENJ,15,525
2413320522,23220033205,2322,241,2CAP2  ACCOMPAG. EDUCATIF PETITE ENFANCE,MENJ,15,525
2413320121,23210033201,2321,241,1CAP2 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,MENJ,10,350
2413320122,23220033201,2322,241,2CAP2 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,MENJ,15,525
2413231322,23220032313,2322,241,2CAP2  ASS.TECH.INSTR.MUSIQ. : GUITARE,MENJ,15,525
2413231222,23220032312,2322,241,2CAP2  ASS.TECH.INSTR.MUSIQ. : PIANO,MENJ,15,525
2413222322,23220032223,2322,241,2CAP2 MET.GRAVURE :MARQUAGE POINCONNAGE,MENJ,15,525
2413222022,23220032220,2322,241,2CAP2 METIERS DE LA GRAVURE : ORNEMENT.,MENJ,15,525
2413122221,23210031222,2321,241,1CAP2  PRIMEUR,MENJ,10,350
2413111922,23220031119,2322,241,2CAP2  DEMENAGEUR VEHIC.UTILITAIRE LEGER,MENJ,15,525
2412552122,23220025521,2322,241,2CAP2  METIERS ENSEIGNE SIGNALETIQUE,MENJ,15,525
2412512322,23220025123,2322,241,2CAP2 DECOLLETAGE : OPERATEUR REGLEUR,MENJ,15,525
2412431822,23220024318,2322,241,2CAP2  SELLERIE GENERALE,MENJ,15,525
2412344921,23210023449,2321,241,1CAP2  MENUISIER INSTALLATEUR,MENJ,10,350
2412344422,23220023444,2322,241,2CAP2  CHARPENTIER DE MARINE,MENJ,15,525
2412343222,23220023432,2322,241,2CAP2 ARTS BOIS OP_C: MARQUETEUR,MENJ,15,525
2412271522,23220022715,2322,241,2CAP2  MONTEUR INSTALLATIONS THERMIQUES,MENJ,15,525
2412251022,23220022510,2322,241,2CAP2  COMPOSIT.PLASTIQ.CHAUDRONNES,MENJ,15,525
2412242722,23220022427,2322,241,2CAP2 ARTS   TECH.VERRE: DECORATEUR,MENJ,15,525
2412214021,23210022140,2321,241,1CAP2  CREMIER-FROMAGER,MENJ,10,350
2412214022,23220022140,2322,241,2CAP2  CREMIER-FROMAGER,MENJ,15,525
2412522422,23220025224,2322,241,2CAP2  MAINTENANCE NAUTIQUE,MENJ,15,525
2412522421,23210025224,2321,241,1CAP2  MAINTENANCE NAUTIQUE,MENJ,10,350
2412345122,23220023451,2322,241,2CAP2  TONNELIER,MENJ,15,525
2412345121,23210023451,2321,241,1CAP2  TONNELIER,MENJ,10,350
2412214221,23210022142,2321,241,1CAP2  PROD.SERV.REST. (RAPID COLL CAFE),MENJ,10,350
2412214222,23220022142,2322,241,2CAP2  PROD.SERV.REST. (RAPID COLL CAFE),MENJ,15,525
2412522721,23210025227,2321,241,1CAP2  MAINT.VEHIC.OPT.MOTOCYCLES,MENJ,10,350
2412521822,23220025218,2322,241,2CAP2  MAINT.VEHIC.OPTA VOIT.PARTICUL.,MENJ,15,525
2412521922,23220025219,2322,241,2CAP2  MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT,MENJ,15,525
2412522022,23220025220,2322,241,2CAP2  MAINT.VEHIC.OPTC MOTOCYCLES,MENJ,15,525
2412522722,23220025227,2322,241,2CAP2  MAINT.VEHIC.OPT.MOTOCYCLES,MENJ,15,525
2413111722,23220031117,2322,241,2CAP2  CONDUCTEUR ROUTIER MARCHANDISES,MENJ,15,525
2412542122,23220025421,2322,241,2CAP2 MISE EN FORME DES MATERIAUX,MENJ,15,525
2413112621,23210031126,2321,241,1CAP2  CRM OPT. LIVRAISON LONG. DISTANCE,MENJ,10,350
2413112622,23220031126,2322,241,2CAP2  CRM OPT. LIVRAISON LONG. DISTANCE,MENJ,15,525
2413112721,23210031127,2321,241,1CAP2  CRM OPT. LIVRAISONS DE PROXIMITE,MENJ,10,350
2413112722,23220031127,2322,241,2CAP2  CRM OPT. LIVRAISONS DE PROXIMITE,MENJ,15,525
2413430821,23210034308,2321,241,1CAP2  PROPR.   PREV. BIOCONTAMINATIONS,MENJ,10,350
2413430822,23220034308,2322,241,2CAP2  PROPR.   PREV. BIOCONTAMINATIONS,MENJ,15,525
2413440621,23210034406,2321,241,1CAP2  GARDIEN D'IMMEUBLES,MENJ,10,350
2413440622,23220034406,2322,241,2CAP2  GARDIEN D'IMMEUBLES,MENJ,15,525
2413112122,23220031121,2322,241,2CAP2  TRANSPORT FLUVIAL,MENJ,15,525
2412214621,23210022146,2321,241,1CAP2  CUISINE,MENJ,10,350
2412432321,23210024323,2321,241,1CAP2  MAROQUINERIE,MENJ,10,350
2412413321,23210024133,2321,241,1CAP2  PLUMASSERIE,MENJ,10,350
2413112522,23220031125,2322,241,2CAP2  TRANSPORT FLUVIAL,MENJ,15,525
2412214422,23220022144,2322,241,2CAP2  CHARCUTERIE-TRAITEUR,MENJ,15,525
2412214421,23210022144,2321,241,1CAP2  CHARCUTERIE-TRAITEUR,MENJ,10,350
2412214522,23220022145,2322,241,2CAP2  CHOCOLATERIE-CONFISERIE,MENJ,15,525
2413341322,23220033413,2322,241,2CAP2  COMMER.SERV.HOTEL-CAFE-RESTAURANT,MENJ,15,525
2413341321,23210033413,2321,241,1CAP2  COMMER.SERV.HOTEL-CAFE-RESTAURANT,MENJ,10,350
2412544222,23220025442,2322,241,2CAP2  CONSTRUC.   AMENAG. DE VEHICULES,MENJ,15,525
2412214622,23220022146,2322,241,2CAP2  CUISINE,MENJ,15,525
2412544221,23210025442,2321,241,1CAP2  CONSTRUC.   AMENAG. DE VEHICULES,MENJ,10,350
2412413222,23220024132,2322,241,2CAP2  FLEURISTE DE MODE,MENJ,15,525
2412413221,23210024132,2321,241,1CAP2  FLEURISTE DE MODE,MENJ,10,350
2412432322,23220024323,2322,241,2CAP2  MAROQUINERIE,MENJ,15,525
2413350222,23220033502,2322,241,2CAP2  METIERS DU FOOTBALL,MENJ,15,525
2413350221,23210033502,2321,241,1CAP2  METIERS DU FOOTBALL,MENJ,10,350
2412413322,23220024133,2322,241,2CAP2  PLUMASSERIE,MENJ,15,525
2413112521,23210031125,2321,241,1CAP2  TRANSPORT FLUVIAL,MENJ,10,350
2423361632,23320033616,2332,242,2CAP3  METIERS DE LA COIFFURE,MENJ,15,525
